DATE,MAX TEMPERATURE(F),MAX_TEMP_CELSIUS,MIN TEMPERATURE(F),MIN_TEMP_CELSIUS,MEAN TEMPERATURE(C),DAILY SUNSHINE (0.1HOURS),DAILY SNOW (1CM),DAILY PRECIPITATION (0.1MM),DAILY GLOBAL RADIATION (W/m2),DAILY SEA LEVEL PRESSURE (0.1 hPa),DAILY RELATIVE HUMIDITY (%),DAILY CLOUD COVER (oktas)
01/20/23,62,16.67,-13,-25,-4.165,53,3–5,2,52,10192,79,2
01/21/23,37,2.78,-14,-25.6,-11.41,64,3–5,0,58,10325,84,1
01/22/23,52,11.11,-47,-43.9,-16.395,36,6–10,0,50,10359,94,1
01/23/23,50,10,-84,-64.4,-27.2,63,6–10,2,64,10379,85,4
01/24/23,61,16.11,-51,-46.1,-14.995,29,6–10,0,45,10391,81,5
01/25/23,80,26.67,-33,-36.1,-4.715,0,6–10,28,18,10333,97,7
01/26/23,73,22.78,-6,-21.1,0.84,8,3–5,0,34,10305,83,6
01/27/23,62,16.67,39,3.9,10.285,2,0,0,37,10309,79,6
01/28/23,89,31.67,17,-8.3,11.685,0,0,0,30,10321,76,8
01/29/23,99,37.22,35,1.7,19.46,0,0,0,25,10267,88,6
01/30/23,125,51.67,50,10,30.835,56,0,0,65,10251,74,3
01/31/23,104,40,33,0.6,20.3,18,0,0,40,10251,75,6
02/01/23,114,45.56,43,6.1,25.83,25,0,0,50,10251,75,5
02/02/23,136,57.78,60,15.6,36.69,4,0,0,37,10273,80,7
02/03/23,94,34.44,77,25,29.72,40,0,0,61,10315,81,6
02/04/23,89,31.67,81,27.2,29.435,1,0,0,23,10382,82,8
02/05/23,116,46.67,33,0.6,23.635,61,0,0,71,10447,74,2
02/06/23,88,31.11,8,-13.3,8.905,81,1–2,0,87,10421,74,3
02/07/23,83,28.33,-17,-27.2,0.565,51,3–5,0,77,10390,83,2
02/08/23,109,42.78,-39,-39.4,1.69,80,6–10,0,95,10348,83,1
02/09/23,91,32.78,-20,-28.9,1.94,45,3–5,0,72,10329,80,4
02/10/23,103,39.44,-19,-28.3,5.57,46,3–5,0,77,10367,82,4
02/11/23,87,30.56,12,-11.1,9.73,0,1–2,0,25,10368,79,8
02/12/23,126,52.22,71,21.7,36.96,0,0,0,20,10374,79,8
02/13/23,122,50,31,-0.6,24.7,83,0,0,99,10341,77,3
02/14/23,156,68.89,-2,-18.9,24.995,49,1–2,2,81,10308,86,3
02/15/23,134,56.67,12,-11.1,22.785,74,1–2,4,94,10235,79,5
02/16/23,152,66.67,60,15.6,41.135,0,0,0,38,10202,88,7
02/17/23,128,53.33,93,33.9,43.615,5,0,0,49,10216,84,8
02/18/23,138,58.89,103,39.4,49.145,0,0,2,23,10215,81,8
02/19/23,138,58.89,64,17.8,38.345,59,0,0,94,10264,74,3
02/20/23,98,36.67,59,15,25.835,18,0,0,62,10242,83,7
02/21/23,97,36.11,75,23.9,30.005,0,0,30,28,10180,88,8
02/22/23,89,31.67,57,13.9,22.785,0,0,4,31,10120,88,8
02/23/23,107,41.67,58,14.4,28.035,3,0,0,46,10183,80,7
02/24/23,82,27.78,-13,-25,1.39,16,3–5,0,59,10142,78,6
02/25/23,82,27.78,33,0.6,14.19,14,0,0,66,10176,73,5
02/26/23,87,30.56,12,-11.1,9.73,36,1–2,0,87,10272,66,3
02/27/23,80,26.67,1,-17.2,4.735,19,1–2,0,70,10318,71,4
02/28/23,86,30,12,-11.1,9.45,3,1–2,0,36,10327,80,5
03/01/23,96,35.56,40,4.4,19.98,14,0,0,56,10292,77,8
03/02/23,69,20.56,15,-9.4,5.58,80,0,0,130,10261,70,3
03/03/23,72,22.22,35,1.7,11.96,0,0,0,41,10291,69,8
03/04/23,54,12.22,46,7.8,10.01,0,0,0,44,10295,67,8
03/05/23,101,38.33,32,0,19.165,0,0,0,41,10193,67,8
03/06/23,57,13.89,3,-16.1,-1.105,1,1–2,56,63,10061,81,8
03/07/23,38,3.33,19,-7.2,-1.935,2,0,52,56,10003,86,7
03/08/23,116,46.67,5,-15,15.835,0,1–2,102,27,9916,93,8
03/09/23,56,13.33,14,-10,1.665,0,0,58,40,9910,95,8
03/10/23,101,38.33,27,-2.8,17.765,7,0,0,70,9971,81,7
03/11/23,142,61.11,-22,-30,15.555,40,3–5,12,119,10095,77,7
03/12/23,145,62.78,32,0,31.39,13,0,10,74,10057,87,6
03/13/23,103,39.44,99,37.2,38.32,15,0,20,86,9905,78,8
03/14/23,102,38.89,41,5,21.945,52,0,2,135,10032,69,5
03/15/23,140,60,0,-17.8,21.1,26,1–2,34,96,10157,85,4
03/16/23,152,66.67,41,5,35.835,15,0,4,93,10062,82,7
03/17/23,154,67.78,100,37.8,52.79,25,0,22,73,10039,86,7
03/18/23,111,43.89,89,31.7,37.795,25,0,18,104,10062,87,7
03/19/23,133,56.11,59,15,35.555,19,0,2,93,10159,74,7
03/20/23,148,64.44,76,24.4,44.42,0,0,26,43,10166,87,8
03/21/23,158,70,88,31.1,50.55,18,0,12,85,10089,82,8
03/22/23,155,68.33,102,38.9,53.615,15,0,10,101,10009,80,7
03/23/23,146,63.33,88,31.1,47.215,29,0,32,113,9970,79,7
03/24/23,149,65,75,23.9,44.45,38,0,110,121,9981,83,5
03/25/23,92,33.33,75,23.9,28.615,59,0,68,159,10036,71,6
03/26/23,119,48.33,63,17.2,32.765,0,0,4,57,10078,81,8
03/27/23,110,43.33,41,5,24.165,71,0,2,181,10252,58,6
03/28/23,140,60,43,6.1,33.05,0,0,20,46,10188,80,8
03/29/23,165,73.89,70,21.1,47.495,0,0,64,38,10087,91,8
03/30/23,153,67.22,103,39.4,53.31,35,0,72,144,10030,79,7
03/31/23,119,48.33,99,37.2,42.765,3,0,112,64,9891,91,8
04/01/23,116,46.67,88,31.1,38.885,6,0,0,87,10069,82,8
04/02/23,123,50.56,65,18.3,34.43,44,0,0,108,10259,70,5
04/03/23,149,65,12,-11.1,26.95,81,1–2,0,202,10301,68,2
04/04/23,143,61.67,3,-16.1,22.785,118,1–2,0,241,10273,60,0
04/05/23,150,65.56,43,6.1,35.83,30,0,34,141,10208,73,7
04/06/23,159,70.56,87,30.6,50.58,19,0,24,104,10145,83,6
04/07/23,159,70.56,41,5,37.78,106,0,0,236,10209,62,3
04/08/23,164,73.33,39,3.9,38.615,92,0,0,214,10255,70,2
04/09/23,160,71.11,53,11.7,41.405,75,0,62,205,10214,71,6
04/10/23,133,56.11,101,38.3,47.205,39,0,56,125,10101,76,7
04/11/23,122,50,59,15,32.5,40,0,82,123,10086,77,5
04/12/23,140,60,48,8.9,34.45,45,0,8,172,9936,76,7
04/13/23,106,41.11,58,14.4,27.755,96,0,12,220,10019,63,4
04/14/23,160,71.11,36,2.2,36.655,4,0,62,112,10046,85,7
04/15/23,161,71.67,67,19.4,45.535,51,0,0,172,10183,75,7
04/16/23,175,79.44,77,25,52.22,34,0,0,173,10262,69,7
04/17/23,132,55.56,104,40,47.78,57,0,0,182,10277,72,5
04/18/23,167,75,75,23.9,49.45,37,0,0,118,10277,71,7
04/19/23,162,72.22,78,25.6,48.91,73,0,0,182,10250,67,3
04/20/23,114,45.56,43,6.1,25.83,95,0,16,246,10211,65,2
04/21/23,146,63.33,63,17.2,40.265,16,0,38,96,10124,82,6
04/22/23,153,67.22,30,-1.1,33.06,41,0,6,146,10056,76,6
04/23/23,128,53.33,84,28.9,41.115,16,0,60,119,10014,79,7
04/24/23,124,51.11,58,14.4,32.755,37,0,118,150,10102,81,7
04/25/23,115,46.11,24,-4.4,20.855,89,0,0,233,10184,60,4
04/26/23,151,66.11,48,8.9,37.505,0,0,0,85,10185,65,8
04/27/23,186,85.56,55,12.8,49.18,0,0,80,88,10148,78,6
04/28/23,191,88.33,95,35,61.665,16,0,0,141,10117,81,7
04/29/23,178,81.11,62,16.7,48.905,93,0,0,240,10206,73,2
04/30/23,181,82.78,61,16.1,49.44,61,0,0,195,10210,71,4
05/01/23,151,66.11,105,40.6,53.355,38,0,34,163,10184,72,6
05/02/23,156,68.89,91,32.8,50.845,19,0,0,117,10264,76,5
05/03/23,190,87.78,55,12.8,50.29,128,0,0,299,10257,69,0
05/04/23,195,90.56,77,25,57.78,49,0,0,183,10151,72,6
05/05/23,145,62.78,113,45,53.89,67,0,18,221,10140,71,5
05/06/23,206,96.67,98,36.7,66.685,0,0,56,71,10138,92,7
05/07/23,150,65.56,122,50,57.78,39,0,0,148,10174,77,5
05/08/23,182,83.33,102,38.9,61.115,0,0,90,82,10189,89,6
05/09/23,180,82.22,123,50.6,66.41,10,0,64,132,10109,87,7
05/10/23,188,86.67,92,33.3,59.985,66,0,96,213,10129,82,6
05/11/23,138,58.89,89,31.7,45.295,58,0,0,197,10161,74,5
05/12/23,140,60,95,35,47.5,12,0,2,109,10228,84,7
05/13/23,214,101.11,94,34.4,67.755,0,0,0,100,10263,84,8
05/14/23,170,76.67,84,28.9,52.785,65,0,24,242,10206,71,6
05/15/23,175,79.44,98,36.7,58.07,88,0,0,251,10204,62,5
05/16/23,190,87.78,68,20,53.89,87,0,0,259,10253,62,2
05/17/23,204,95.56,75,23.9,59.73,59,0,0,204,10284,68,4
05/18/23,179,81.67,91,32.8,57.235,71,0,0,234,10281,61,7
05/19/23,201,93.89,101,38.3,66.095,23,0,0,180,10272,67,6
05/20/23,197,91.67,71,21.7,56.685,76,0,0,255,10252,62,3
05/21/23,197,91.67,85,29.4,60.535,58,0,0,219,10218,62,4
05/22/23,189,87.22,120,48.9,68.06,39,0,0,149,10216,56,5
05/23/23,219,103.89,91,32.8,68.345,67,0,0,230,10267,62,2
05/24/23,194,90,86,30,60,128,0,0,308,10259,64,1
05/25/23,204,95.56,116,46.7,71.13,93,0,0,292,10294,63,4
05/26/23,221,105,87,30.6,67.8,121,0,0,335,10313,60,2
05/27/23,227,108.33,84,28.9,68.615,137,0,0,336,10263,64,0
05/28/23,184,84.44,90,32.2,58.32,119,0,0,312,10234,55,1
05/29/23,186,85.56,83,28.3,56.93,118,0,0,317,10277,58,1
05/30/23,196,91.11,91,32.8,61.955,72,0,0,284,10294,66,5
05/31/23,198,92.22,103,39.4,65.81,59,0,0,235,10270,71,6
06/01/23,194,90,99,37.2,63.6,71,0,0,251,10255,70,6
06/02/23,228,108.89,105,40.6,74.745,91,0,0,292,10245,59,5
06/03/23,229,109.44,74,23.3,66.37,88,0,0,275,10235,64,3
06/04/23,188,86.67,91,32.8,59.735,139,0,0,0,10239,57,0
06/05/23,180,82.22,95,35,58.61,58,0,0,226,10245,66,6
06/06/23,227,108.33,114,45.6,76.965,31,0,0,169,10236,66,7
06/07/23,234,112.22,106,41.1,76.66,94,0,0,289,10218,67,4
06/08/23,270,132.22,103,39.4,85.81,119,0,0,325,10184,62,2
06/09/23,310,154.44,117,47.2,100.82,116,0,0,317,10140,64,2
06/10/23,312,155.56,131,55,105.28,120,0,0,290,10131,58,1
06/11/23,287,141.67,165,73.9,107.785,76,0,128,209,10138,66,4
06/12/23,288,142.22,169,76.1,109.16,60,0,266,237,10144,77,5
06/13/23,287,141.67,142,61.1,101.385,142,0,0,339,10143,52,0
06/14/23,275,135,114,45.6,90.3,130,0,0,322,10174,51,0
06/15/23,281,138.33,141,60.6,99.465,118,0,0,300,10200,54,1
06/16/23,262,127.78,152,66.7,97.24,122,0,0,326,10191,48,1
06/17/23,271,132.78,146,63.3,98.04,75,0,10,253,10141,56,4
06/18/23,250,121.11,168,75.6,98.355,41,0,26,188,10090,76,7
06/19/23,229,109.44,145,62.8,86.12,92,0,40,285,10105,71,4
06/20/23,258,125.56,169,76.1,100.83,39,0,0,166,10082,74,6
06/21/23,290,143.33,154,67.8,105.565,100,0,0,268,10159,67,3
06/22/23,276,135.56,145,62.8,99.18,96,0,0,301,10188,65,4
06/23/23,292,144.44,164,73.3,108.87,103,0,0,299,10233,63,2
06/24/23,313,156.11,160,71.1,113.605,81,0,0,267,10227,66,4
06/25/23,233,111.67,159,70.6,91.135,130,0,0,333,10145,56,1
06/26/23,232,111.11,139,59.4,85.255,81,0,0,254,10198,58,3
06/27/23,266,130,144,62.2,96.1,23,0,0,178,10209,65,7
06/28/23,230,110,183,83.9,96.95,7,0,90,112,10170,75,8
06/29/23,194,90,150,65.6,77.8,48,0,2,208,10160,70,7
06/30/23,232,111.11,118,47.8,79.455,11,0,6,128,10119,74,6
07/01/23,222,105.56,158,70,87.78,24,0,0,198,10064,68,8
07/02/23,216,102.22,120,48.9,75.56,76,0,0,263,10117,59,4
07/03/23,187,86.11,122,50,68.055,57,0,0,220,10110,61,6
07/04/23,216,102.22,136,57.8,80.01,9,0,202,99,10100,79,8
07/05/23,228,108.89,100,37.8,73.345,58,0,4,221,10113,71,5
07/06/23,297,147.22,112,44.4,95.81,71,0,0,249,10160,61,4
07/07/23,268,131.11,103,39.4,85.255,138,0,0,335,10153,52,0
07/08/23,246,118.89,194,90,104.445,32,0,4,157,10150,65,5
07/09/23,252,122.22,164,73.3,97.76,41,0,0,203,10191,68,6
07/10/23,236,113.33,138,58.9,86.115,74,0,8,246,10189,68,5
07/11/23,232,111.11,167,75,93.055,25,0,0,193,10100,71,8
07/12/23,234,112.22,136,57.8,85.01,65,0,0,232,10117,68,5
07/13/23,201,93.89,133,56.1,74.995,29,0,6,182,10160,71,5
07/14/23,224,106.67,145,62.8,84.735,0,0,72,56,10081,88,8
07/15/23,229,109.44,154,67.8,88.62,68,0,0,260,10010,72,8
07/16/23,241,116.11,143,61.7,88.905,47,0,18,209,10097,66,6
07/17/23,243,117.22,126,52.2,84.71,106,0,2,311,10177,65,3
07/18/23,237,113.89,124,51.1,82.495,34,0,4,212,10180,65,7
07/19/23,236,113.33,153,67.2,90.265,45,0,0,222,10152,65,7
07/20/23,220,104.44,125,51.7,78.07,82,0,0,262,10154,58,5
07/21/23,200,93.33,123,50.6,71.965,58,0,0,208,10142,61,4
07/22/23,243,117.22,135,57.2,87.21,0,0,90,78,10104,83,8
07/23/23,177,80.56,150,65.6,73.08,78,0,8,236,10032,75,5
07/24/23,219,103.89,147,63.9,83.895,0,0,4,106,10058,81,8
07/25/23,237,113.89,126,52.2,83.045,75,0,0,237,10108,64,6
07/26/23,229,109.44,111,43.9,76.67,76,0,110,221,10118,72,4
07/27/23,239,115,151,66.1,90.55,5,0,0,129,10035,84,8
07/28/23,250,121.11,170,76.7,98.905,18,0,2,157,10060,75,8
07/29/23,211,99.44,159,70.6,85.02,56,0,0,213,10065,66,6
07/30/23,203,95,145,62.8,78.9,28,0,72,126,10107,79,7
07/31/23,245,118.33,165,73.9,96.115,26,0,8,115,10045,83,6
08/01/23,212,100,139,59.4,79.7,55,0,76,218,10013,73,6
08/02/23,222,105.56,150,65.6,85.58,28,0,194,128,9886,89,7
08/03/23,204,95.56,147,63.9,79.73,58,0,0,198,10051,71,6
08/04/23,190,87.78,140,60,73.89,9,0,16,150,10171,72,7
08/05/23,202,94.44,132,55.6,75.02,3,0,84,84,10081,86,8
08/06/23,227,108.33,110,43.3,75.815,68,0,0,195,10169,71,3
08/07/23,189,87.22,103,39.4,63.31,111,0,2,261,10194,66,2
08/08/23,250,121.11,119,48.3,84.705,0,0,32,74,10152,90,7
08/09/23,263,128.33,126,52.2,90.265,121,0,0,272,10180,72,2
08/10/23,253,122.78,139,59.4,91.09,105,0,0,248,10191,70,2
08/11/23,225,107.22,177,80.6,93.91,51,0,0,182,10173,73,6
08/12/23,236,113.33,137,58.3,85.815,37,0,0,165,10145,76,6
08/13/23,224,106.67,159,70.6,88.635,25,0,42,164,10138,71,8
08/14/23,250,121.11,150,65.6,93.355,17,0,2,115,10110,84,8
08/15/23,263,128.33,123,50.6,89.465,94,0,0,253,10160,73,3
08/16/23,246,118.89,134,56.7,87.795,83,0,0,218,10202,67,1
08/17/23,242,116.67,154,67.8,92.235,70,0,20,196,10195,74,5
08/18/23,247,119.44,178,81.1,100.27,29,0,30,137,10131,83,8
08/19/23,259,126.11,176,80,103.055,71,0,0,210,10140,74,5
08/20/23,251,121.67,149,65,93.335,84,0,0,228,10218,74,3
08/21/23,264,128.89,146,63.3,96.095,77,0,0,233,10232,74,5
08/22/23,276,135.56,149,65,100.28,91,0,0,241,10206,70,3
08/23/23,246,118.89,148,64.4,91.645,104,0,4,254,10195,66,4
08/24/23,221,105,166,74.4,89.7,19,0,0,120,10121,75,6
08/25/23,211,99.44,139,59.4,79.42,60,0,0,196,10099,63,7
08/26/23,214,101.11,117,47.2,74.155,42,0,10,154,10087,78,5
08/27/23,210,98.89,105,40.6,69.745,73,0,2,189,10109,73,4
08/28/23,215,101.67,120,48.9,75.285,48,0,0,166,10147,70,6
08/29/23,211,99.44,144,62.2,80.82,22,0,4,132,10121,72,8
08/30/23,173,78.33,105,40.6,59.465,55,0,0,178,10088,68,5
08/31/23,229,109.44,113,45,77.22,1,0,12,85,10098,83,8
09/01/23,244,117.78,140,60,88.89,28,0,2,128,10108,85,6
09/02/23,268,131.11,168,75.6,103.355,36,0,0,146,10207,78,5
09/03/23,300,148.89,134,56.7,102.795,112,0,0,227,10266,73,0
09/04/23,305,151.67,161,71.7,111.685,114,0,0,232,10225,65,1
09/05/23,316,157.78,158,70,113.89,113,0,0,219,10174,64,0
09/06/23,323,161.67,167,75,118.335,99,0,0,187,10186,63,0
09/07/23,305,151.67,187,86.1,118.885,106,0,0,212,10169,63,1
09/08/23,330,165.56,189,87.2,126.38,35,0,0,141,10164,63,6
09/09/23,303,150.56,188,86.7,118.63,108,0,0,198,10157,58,2
09/10/23,265,129.44,189,87.2,108.32,57,0,0,125,10148,71,2
09/11/23,242,116.67,186,85.6,101.135,41,0,0,151,10134,73,6
09/12/23,216,102.22,175,79.4,90.81,4,0,72,94,10140,81,8
09/13/23,244,117.78,139,59.4,88.59,35,0,0,121,10212,71,7
09/14/23,258,125.56,132,55.6,90.58,103,0,0,204,10206,68,2
09/15/23,270,132.22,116,46.7,89.46,78,0,0,161,10147,71,1
09/16/23,226,107.78,139,59.4,83.59,68,0,0,153,10131,68,3
09/17/23,210,98.89,161,71.7,85.295,9,0,148,77,10103,85,7
09/18/23,202,94.44,158,70,82.22,38,0,6,114,10025,80,6
09/19/23,209,98.33,125,51.7,75.015,0,0,0,56,10059,79,7
09/20/23,189,87.22,162,72.2,79.71,4,0,268,47,9985,83,8
09/21/23,187,86.11,109,42.8,64.455,69,0,60,145,9958,83,5
09/22/23,191,88.33,103,39.4,63.865,64,0,2,138,10018,80,5
09/23/23,217,102.78,83,28.3,65.54,72,0,0,163,10158,71,2
09/24/23,228,108.89,111,43.9,76.395,9,0,2,97,10177,74,6
09/25/23,234,112.22,157,69.4,90.81,82,0,0,167,10187,74,5
09/26/23,218,103.33,120,48.9,76.115,46,0,0,124,10171,79,6
09/27/23,196,91.11,134,56.7,73.905,10,0,0,80,10135,81,7
09/28/23,204,95.56,153,67.2,81.38,8,0,34,77,10129,73,7
09/29/23,201,93.89,153,67.2,80.545,82,0,0,162,10182,74,5
09/30/23,222,105.56,116,46.7,76.13,49,0,0,125,10244,76,7
10/01/23,191,88.33,146,63.3,75.815,2,0,0,63,10202,84,6
10/02/23,193,89.44,155,68.3,78.87,0,0,12,38,10158,92,8
10/03/23,190,87.78,120,48.9,68.34,70,0,0,128,10191,76,5
10/04/23,199,92.78,110,43.3,68.04,26,0,0,104,10260,75,6
10/05/23,217,102.78,132,55.6,79.19,19,0,0,89,10244,73,7
10/06/23,254,123.33,135,57.2,90.265,61,0,0,120,10232,78,5
10/07/23,255,123.89,143,61.7,92.795,73,0,0,132,10231,75,2
10/08/23,247,119.44,120,48.9,84.17,84,0,0,0,10241,73,3
10/09/23,232,111.11,127,52.8,81.955,69,0,0,119,10215,76,2
10/10/23,202,94.44,133,56.1,75.27,80,0,0,127,10172,82,2
10/11/23,197,91.67,144,62.2,76.935,1,0,92,54,10128,85,8
10/12/23,207,97.22,124,51.1,74.16,0,0,114,33,10117,95,8
10/13/23,139,59.44,128,53.3,56.37,16,0,44,58,10021,87,7
10/14/23,114,45.56,71,21.7,33.63,63,0,4,108,10173,77,1
10/15/23,127,52.78,32,0,26.39,94,0,0,135,10258,71,1
10/16/23,153,67.22,17,-8.3,29.46,30,0,0,84,10218,78,7
10/17/23,172,77.78,65,18.3,48.04,47,0,0,95,10139,67,6
10/18/23,188,86.67,111,43.9,65.285,0,0,104,31,9946,84,8
10/19/23,187,86.11,125,51.7,68.905,7,0,360,53,9836,90,8
10/20/23,179,81.67,141,60.6,71.135,22,0,6,64,9767,90,7
10/21/23,168,75.56,115,46.1,60.83,15,0,44,60,9850,91,7
10/22/23,152,66.67,68,20,43.335,79,0,0,110,10052,81,2
10/23/23,160,71.11,66,18.9,45.005,13,0,36,62,10073,87,5
10/24/23,153,67.22,96,35.6,51.41,43,0,14,87,10010,85,5
10/25/23,170,76.67,83,28.3,52.485,36,0,46,77,9960,86,7
10/26/23,151,66.11,88,31.1,48.605,37,0,2,76,9912,88,5
10/27/23,158,70,68,20,45,30,0,4,70,9903,89,5
10/28/23,122,50,81,27.2,38.6,28,0,136,67,9875,91,7
10/29/23,159,70.56,88,31.1,50.83,19,0,52,38,9883,89,5
10/30/23,162,72.22,88,31.1,51.66,40,0,2,65,9954,86,4
10/31/23,146,63.33,46,7.8,35.565,25,0,96,63,10003,91,7
11/01/23,113,45,99,37.2,41.1,29,0,150,56,9909,86,6
11/02/23,151,66.11,90,32.2,49.155,0,0,56,22,9668,89,8
11/03/23,142,61.11,77,25,43.055,17,0,50,45,9820,82,5
11/04/23,138,58.89,34,1.1,29.995,22,0,32,48,9703,91,5
11/05/23,138,58.89,69,20.6,39.745,60,0,0,74,9808,82,5
11/06/23,134,56.67,72,22.2,39.435,69,0,0,78,9986,81,1
11/07/23,131,55,55,12.8,33.9,48,0,14,64,10084,85,1
11/08/23,123,50.56,61,16.1,33.33,0,0,40,20,10048,90,8
11/09/23,98,36.67,50,10,23.335,32,0,22,52,9971,83,6
11/10/23,113,45,62,16.7,30.85,4,0,14,27,9966,86,5
11/11/23,153,67.22,19,-7.2,30.01,63,0,0,69,10070,86,1
11/12/23,162,72.22,29,-1.7,35.26,0,0,156,19,10038,94,7
11/13/23,131,55,70,21.1,38.05,33,0,0,50,9988,80,6
11/14/23,122,50,109,42.8,46.4,9,0,106,31,10047,87,3
11/15/23,87,30.56,79,26.1,28.33,58,0,0,63,10163,82,2
11/16/23,128,53.33,44,6.7,30.015,0,0,10,18,10142,92,8
11/17/23,156,68.89,30,-1.1,33.895,55,0,36,60,10198,87,4
11/18/23,147,63.89,56,13.3,38.595,0,0,4,17,10113,91,8
11/19/23,127,52.78,112,44.4,48.59,9,0,6,29,10078,80,6
11/20/23,109,42.78,81,27.2,34.99,14,0,2,32,10097,85,6
11/21/23,114,45.56,89,31.7,38.63,0,0,4,16,10230,86,8
11/22/23,137,58.33,52,11.1,34.715,0,0,0,16,10300,88,6
11/23/23,93,33.89,68,20,26.945,45,0,0,50,10252,86,4
11/24/23,66,18.89,88,31.1,24.995,22,0,0,36,10217,64,5
11/25/23,99,37.22,-4,-20,8.61,67,1–2,0,60,10217,75,2
11/26/23,100,37.78,-13,-25,6.39,0,3–5,60,15,10153,94,7
11/27/23,80,26.67,8,-13.3,6.685,0,1–2,20,15,10007,92,8
11/28/23,76,24.44,37,2.8,13.62,42,0,2,46,10094,85,4
11/29/23,42,5.56,20,-6.7,-0.57,42,0,0,45,10051,84,6
11/30/23,40,4.44,-23,-30.6,-13.08,9,6–10,0,25,10033,88,2
12/01/23,56,13.33,-14,-25.6,-6.135,13,3–5,0,26,10086,90,4
12/02/23,86,30,-14,-25.6,2.2,0,3–5,4,13,10161,96,8
12/03/23,80,26.67,-31,-35,-4.165,0,6–10,76,13,10104,94,8
12/04/23,73,22.78,55,12.8,17.79,0,0,34,13,9974,95,8
12/05/23,72,22.22,55,12.8,17.51,0,0,4,13,10085,92,8
12/06/23,89,31.67,8,-13.3,9.185,53,1–2,12,45,10175,92,3
12/07/23,118,47.78,13,-10.6,18.59,0,1–2,28,13,10073,89,8
12/08/23,134,56.67,57,13.9,35.285,36,0,66,37,10045,88,4
12/09/23,125,51.67,76,24.4,38.035,9,0,32,22,9969,82,6
12/10/23,115,46.11,75,23.9,35.005,5,0,24,18,10017,82,4
12/11/23,116,46.67,88,31.1,38.885,17,0,62,26,10036,79,6
12/12/23,82,27.78,62,16.7,22.24,10,0,26,22,9979,94,7
12/13/23,85,29.44,76,24.4,26.92,0,0,6,12,10032,89,8
12/14/23,105,40.56,25,-3.9,18.33,0,0,6,12,10219,91,7
12/15/23,115,46.11,40,4.4,25.255,0,0,0,12,10358,82,6
12/16/23,121,49.44,55,12.8,31.12,0,0,0,12,10388,90,8
12/17/23,128,53.33,93,33.9,43.615,16,0,0,25,10343,80,8
12/18/23,123,50.56,93,33.9,42.23,0,0,62,12,10284,82,8
12/19/23,124,51.11,106,41.1,46.105,0,0,84,12,10205,92,6
12/20/23,144,62.22,39,3.9,33.06,10,0,0,22,10185,85,5
12/21/23,126,52.22,73,22.8,37.51,3,0,6,16,10085,73,7
12/22/23,136,57.78,88,31.1,44.44,0,0,0,12,10131,74,7
12/23/23,153,67.22,84,28.9,48.06,12,0,8,23,10134,78,7
12/24/23,129,53.89,102,38.9,46.395,0,0,28,12,10065,85,8
12/25/23,121,49.44,116,46.7,48.07,0,0,18,12,10074,90,8
12/26/23,124,51.11,62,16.7,33.905,12,0,12,23,10154,83,5
12/27/23,126,52.22,55,12.8,32.51,0,0,46,12,10067,89,8
12/28/23,119,48.33,97,36.1,42.215,2,0,48,15,10051,81,7
12/29/23,122,50,92,33.3,41.65,7,0,0,20,10071,78,6
12/30/23,107,41.67,56,13.3,27.485,0,0,56,12,10046,87,7
12/31/23,124,51.11,57,13.9,32.505,5,0,16,18,9891,85,7
